subclass_id,subclass,event_type_id,name,Country classification,Group,Country,Group
23,|Horse Racing|,48759,LIGNIERES EN BERRY.,FRA,2,,
23,|Horse Racing|,48760,LISIEUX.,FRA,2,,
23,|Horse Racing|,48761,MACHECOUL.,ROW,6,,
23,|Horse Racing|,48762,MAUQUENCHY.,FRA,2,,
23,|Horse Racing|,48763,MAURE DE BRETAGNE.,FRA,2,,
23,|Horse Racing|,48764,MESLAY DU MAINE.,FRA,2,,
23,|Horse Racing|,48765,MONTIER-EN-DER.,FRA,2,,
23,|Horse Racing|,48766,MONTLUCON-NERIS-LES-BAINS.,FRA,2,,
23,|Horse Racing|,48767,MORLAIX.,ROW,6,,
23,|Horse Racing|,48768,MOULINS.,FRA,2,,
23,|Horse Racing|,48769,NANCY.,FRA,2,,
23,|Horse Racing|,48770,NIMES.,FRA,2,,
23,|Horse Racing|,48771,NIORT.,ROW,6,,
23,|Horse Racing|,48773,NORT-SUR-ERDRE.,FRA,2,,
23,|Horse Racing|,48774,ORLEANS.,ROW,6,,
23,|Horse Racing|,48775,POMPADOUR.,FRA,2,,
23,|Horse Racing|,48776,PRUNELLI.,ROW,6,,
23,|Horse Racing|,48777,PRUNELLI DI FIUMORBO.,ROW,6,,
23,|Horse Racing|,48778,RAMBOUILLET.,FRA,2,,
23,|Horse Racing|,48779,REIMS.,FRA,2,,
23,|Horse Racing|,48780,ROUEN.,FRA,2,,
23,|Horse Racing|,48781,ROYAN-LA PALMYRE.,ROW,6,,
23,|Horse Racing|,48782,SABLE-SUR-SARTHE.,FRA,2,,
23,|Horse Racing|,48783,SAINT BRIEUC.,FRA,2,,
23,|Horse Racing|,48784,SAINT GALMIER.,FRA,2,,
23,|Horse Racing|,48785,SAINT-JEAN-DE-MONTS.,FRA,2,,
23,|Horse Racing|,48786,SAINT-MALO.,FRA,2,,
23,|Horse Racing|,48787,SALON-DE-PROVENCE.,FRA,2,,
23,|Horse Racing|,48788,SEGRE.,ROW,6,,
23,|Horse Racing|,48789,SENONNES-POUANCE.,FRA,2,,
23,|Horse Racing|,48790,TARBES.,ROW,6,,
23,|Horse Racing|,48791,TOURS.,FRA,2,,
23,|Horse Racing|,48792,VANNES.,ROW,6,,
23,|Horse Racing|,48793,VICHY SOIR.,FRA,2,,
23,|Horse Racing|,48794,VILLENEUVE-SUR-LOT.,FRA,2,,
23,|Horse Racing|,48795,VILLEREAL.,FRA,2,,
23,|Horse Racing|,48796,VIRE.,ROW,6,,
23,|Horse Racing|,48797,VITRE.,ROW,6,,
23,|Horse Racing|,48798,VITTEL.,ROW,6,,
23,|Horse Racing|,48799,WISSEMBOURG.,ROW,6,,
23,|Horse Racing|,48803,LA TESTE DE BUCH,FRA,2,,
23,|Horse Racing|,48977,GAVEA,ROW,6,,
23,|Horse Racing|,49108,BUSAN,ROW,6,,
23,|Horse Racing|,49109,JEJU,ROW,6,,
23,|Horse Racing|,49110,SEOUL,ROW,6,,
23,|Horse Racing|,49156,MARTINIQUE.,FRA,2,,
23,|Horse Racing|,49157,CASTILLONNES.,ROW,6,,
23,|Horse Racing|,49158,PARAY LE MONIAL.,ROW,6,,
23,|Horse Racing|,49159,SAINT-OMER.,ROW,6,,
23,|Horse Racing|,49160,ORAISON.,ROW,6,,
23,|Horse Racing|,49169,BELMONT (AU),ROW,6,,
23,|Horse Racing|,49173,TRP EXTRAS,ROW,6,,
23,|Horse Racing|,49220,PRAIRIE MEDW,US,3,,
23,|Horse Racing|,49255,AIX-LES-BAI',FRA,2,,
23,|Horse Racing|,49266,RMG EXTRAS,ROW,6,,
23,|Horse Racing|,49292,CLAIREFONTA',FRA,2,,
23,|Horse Racing|,49413,CASTERA VERDUZAN,ROW,6,,
